run_id,timestamp,epoch,build_order,phase,template,site_code,target,seconds,note
1789913904-1669380,2026-09-21T08:53:16+02:00,1789973596,parallel,build,13_dusfl-key,13_dusfl,mediatek-mt7622,519,
1789913904-1669380,2026-09-21T08:53:31+02:00,1789973611,parallel,build,10_wlf-key,10_wlf,ipq40xx-mikrotik,635,
1789913904-1669380,2026-09-21T08:55:33+02:00,1789973733,parallel,build,05_mon-key,05_mon,bcm27xx-bcm2710,478,
1789913904-1669380,2026-09-21T08:56:57+02:00,1789973817,parallel,build,36_lvrsw,36_lvrsw,ath79-generic,688,
1789913904-1669380,2026-09-21T08:58:25+02:00,1789973905,parallel,build,05_mon-key,05_mon,ramips-mt7621,603,
1789913904-1669380,2026-09-21T09:01:36+02:00,1789974096,parallel,build,13_dusfl,13_dusfl,mediatek-mt7622,495,
1789913904-1669380,2026-09-21T09:02:33+02:00,1789974153,parallel,build,10_wlf,10_wlf,ipq40xx-mikrotik,539,
1789913904-1669380,2026-09-21T09:03:04+02:00,1789974184,parallel,build,13_dusfl,13_dusfl,x86-64,591,
1789913904-1669380,2026-09-21T09:03:52+02:00,1789974232,parallel,build,05_mon,05_mon,bcm27xx-bcm2710,488,
1789913904-1669380,2026-09-21T09:08:17+02:00,1789974497,parallel,build,05_mon,05_mon,ramips-mt7621,553,
1789913904-1669380,2026-09-21T09:08:52+02:00,1789974532,parallel,build,37_siwin-key,37_siwin,ath79-generic,688,
1789913904-1669380,2026-09-21T09:10:04+02:00,1789974604,parallel,build,12_dusuk-key,12_dusuk,mediatek-mt7622,477,
1789913904-1669380,2026-09-21T09:11:32+02:00,1789974692,parallel,build,48_rdvw-key,48_rdvw,ipq40xx-mikrotik,513,
1789913904-1669380,2026-09-21T09:12:17+02:00,1789974737,parallel,build,12_dusuk-key,12_dusuk,x86-64,550,
1789913904-1669380,2026-09-21T09:12:18+02:00,1789974738,parallel,build,13_dusfl-key,13_dusfl,bcm27xx-bcm2710,491,
1789913904-1669380,2026-09-21T09:17:22+02:00,1789975042,parallel,build,13_dusfl-key,13_dusfl,ramips-mt7621,510,
1789913904-1669380,2026-09-21T09:17:47+02:00,1789975067,parallel,build,12_dusuk,12_dusuk,mediatek-mt7622,446,
1789913904-1669380,2026-09-21T09:18:32+02:00,1789975112,parallel,build,21_dias,21_dias,ath79-nand,2784,
1789913904-1669380,2026-09-21T09:20:32+02:00,1789975232,parallel,build,37_siwin,37_siwin,ath79-generic,692,
1789913904-1669380,2026-09-21T09:20:39+02:00,1789975239,parallel,build,13_dusfl,13_dusfl,bcm27xx-bcm2710,495,
1789913904-1669380,2026-09-21T09:20:49+02:00,1789975249,parallel,build,48_rdvw,48_rdvw,ipq40xx-mikrotik,527,
1789913904-1669380,2026-09-21T09:21:42+02:00,1789975302,parallel,build,12_dusuk,12_dusuk,x86-64,559,
1789913904-1669380,2026-09-21T09:24:48+02:00,1789975488,parallel,build,01_vel-key,01_vel,mediatek-mt7622,418,
1789913904-1669380,2026-09-21T09:25:53+02:00,1789975553,parallel,build,13_dusfl,13_dusfl,ramips-mt7621,488,
1789913904-1669380,2026-09-21T09:26:09+02:00,1789975569,parallel,build,10_wlf-key,10_wlf,ath79-nand,432,
1789913904-1669380,2026-09-21T09:27:42+02:00,1789975662,parallel,build,12_dusuk-key,12_dusuk,bcm27xx-bcm2710,397,
1789913904-1669380,2026-09-21T09:28:32+02:00,1789975712,parallel,build,05_mon-key,05_mon,ipq40xx-mikrotik,439,
1789913904-1669380,2026-09-21T09:28:42+02:00,1789975722,parallel,build,21_dias,21_dias,lantiq-xrx200,2792,
1789913904-1669380,2026-09-21T09:29:34+02:00,1789975774,parallel,build,01_vel-key,01_vel,x86-64,468,
1789913904-1669380,2026-09-21T09:30:54+02:00,1789975854,parallel,build,38_siwiw-key,38_siwiw,ath79-generic,590,
1789913904-1669380,2026-09-21T09:32:11+02:00,1789975931,parallel,build,01_vel,01_vel,mediatek-mt7622,440,
1789913904-1669380,2026-09-21T09:33:57+02:00,1789976037,parallel,build,10_wlf,10_wlf,ath79-nand,452,
1789913904-1669380,2026-09-21T09:34:53+02:00,1789976093,parallel,build,12_dusuk-key,12_dusuk,ramips-mt7621,509,
1789913904-1669380,2026-09-21T09:35:28+02:00,1789976128,parallel,build,12_dusuk,12_dusuk,bcm27xx-bcm2710,457,
1789913904-1669380,2026-09-21T09:36:41+02:00,1789976201,parallel,build,10_wlf-key,10_wlf,lantiq-xrx200,477,
1789913904-1669380,2026-09-21T09:36:43+02:00,1789976203,parallel,build,05_mon,05_mon,ipq40xx-mikrotik,485,
1789913904-1669380,2026-09-21T09:37:58+02:00,1789976278,parallel,build,01_vel,01_vel,x86-64,498,
1789913904-1669380,2026-09-21T09:39:00+02:00,1789976340,parallel,build,02_met-key,02_met,mediatek-mt7622,401,
1789913904-1669380,2026-09-21T09:41:09+02:00,1789976469,parallel,build,48_rdvw-key,48_rdvw,ath79-nand,425,
1789913904-1669380,2026-09-21T09:42:04+02:00,1789976524,parallel,build,38_siwiw,38_siwiw,ath79-generic,626,
1789913904-1669380,2026-09-21T09:42:57+02:00,1789976577,parallel,build,01_vel-key,01_vel,bcm27xx-bcm2710,446,
1789913904-1669380,2026-09-21T09:44:16+02:00,1789976656,parallel,build,12_dusuk,12_dusuk,ramips-mt7621,530,
1789913904-1669380,2026-09-21T09:44:49+02:00,1789976689,parallel,build,10_wlf,10_wlf,lantiq-xrx200,446,
1789913904-1669380,2026-09-21T09:46:05+02:00,1789976765,parallel,build,13_dusfl-key,13_dusfl,ipq40xx-mikrotik,521,
1789913904-1669380,2026-09-21T09:47:04+02:00,1789976824,parallel,build,02_met,02_met,mediatek-mt7622,460,
1789913904-1669380,2026-09-21T09:47:22+02:00,1789976842,parallel,build,02_met-key,02_met,x86-64,556,
1789913904-1669380,2026-09-21T09:49:19+02:00,1789976959,parallel,build,48_rdvw,48_rdvw,ath79-nand,458,
1789913904-1669380,2026-09-21T09:50:27+02:00,1789977027,parallel,build,01_vel,01_vel,bcm27xx-bcm2710,433,
1789913904-1669380,2026-09-21T09:52:42+02:00,1789977162,parallel,build,48_rdvw-key,48_rdvw,lantiq-xrx200,440,
1789913904-1669380,2026-09-21T09:53:37+02:00,1789977217,parallel,build,39_sin-key,39_sin,ath79-generic,671,
1789913904-1669380,2026-09-21T09:55:01+02:00,1789977301,parallel,build,01_vel-key,01_vel,ramips-mt7621,614,
1789913904-1669380,2026-09-21T09:55:53+02:00,1789977353,parallel,build,03_rat-key,03_rat,mediatek-mt7622,507,
1789913904-1669380,2026-09-21T09:56:00+02:00,1789977360,parallel,build,13_dusfl,13_dusfl,ipq40xx-mikrotik,577,
1789913904-1669380,2026-09-21T09:56:52+02:00,1789977412,parallel,build,02_met,02_met,x86-64,566,
1789913904-1669380,2026-09-21T09:58:09+02:00,1789977489,parallel,build,05_mon-key,05_mon,ath79-nand,519,
1789913904-1669380,2026-09-21T09:59:09+02:00,1789977549,parallel,build,02_met-key,02_met,bcm27xx-bcm2710,515,
1789913904-1669380,2026-09-21T10:00:39+02:00,1789977639,parallel,build,48_rdvw,48_rdvw,lantiq-xrx200,456,
1789913904-1669380,2026-09-21T10:02:46+02:00,1789977766,parallel,build,03_rat,03_rat,mediatek-mt7622,408,
1789913904-1669380,2026-09-21T10:03:32+02:00,1789977812,parallel,build,01_vel,01_vel,ramips-mt7621,481,
1789913904-1669380,2026-09-21T10:03:33+02:00,1789977813,parallel,build,12_dusuk-key,12_dusuk,ipq40xx-mikrotik,450,
1789913904-1669380,2026-09-21T10:04:52+02:00,1789977892,parallel,build,39_sin,39_sin,ath79-generic,634,
1789913904-1669380,2026-09-21T10:04:59+02:00,1789977899,parallel,build,03_rat-key,03_rat,x86-64,474,
1789913904-1669380,2026-09-21T10:05:19+02:00,1789977919,parallel,build,05_mon,05_mon,ath79-nand,427,
1789913904-1669380,2026-09-21T10:06:22+02:00,1789977982,parallel,build,02_met,02_met,bcm27xx-bcm2710,411,
1789913904-1669380,2026-09-21T10:07:23+02:00,1789978043,parallel,build,05_mon-key,05_mon,lantiq-xrx200,393,
1789913904-1669380,2026-09-21T10:08:56+02:00,1789978136,parallel,build,04_hld-key,04_hld,mediatek-mt7622,363,
1789913904-1669380,2026-09-21T10:10:54+02:00,1789978254,parallel,build,12_dusuk,12_dusuk,ipq40xx-mikrotik,429,
1789913904-1669380,2026-09-21T10:11:36+02:00,1789978296,parallel,build,02_met-key,02_met,ramips-mt7621,471,
1789913904-1669380,2026-09-21T10:12:31+02:00,1789978351,parallel,build,13_dusfl-key,13_dusfl,ath79-nand,422,
1789913904-1669380,2026-09-21T10:13:21+02:00,1789978401,parallel,build,03_rat,03_rat,x86-64,477,
1789913904-1669380,2026-09-21T10:13:50+02:00,1789978430,parallel,build,03_rat-key,03_rat,bcm27xx-bcm2710,443,
1789913904-1669380,2026-09-21T10:14:42+02:00,1789978482,parallel,build,05_mon,05_mon,lantiq-xrx200,430,
1789913904-1669380,2026-09-21T10:15:33+02:00,1789978533,parallel,build,40_sim-key,40_sim,ath79-generic,608,
1789913904-1669380,2026-09-21T10:16:57+02:00,1789978617,parallel,build,04_hld,04_hld,mediatek-mt7622,459,
1789913904-1669380,2026-09-21T10:19:45+02:00,1789978785,parallel,build,01_vel-key,01_vel,ipq40xx-mikrotik,498,
1789913904-1669380,2026-09-21T10:20:20+02:00,1789978820,parallel,build,13_dusfl,13_dusfl,ath79-nand,456,
1789913904-1669380,2026-09-21T10:21:07+02:00,1789978867,parallel,build,02_met,02_met,ramips-mt7621,548,
1789913904-1669380,2026-09-21T10:22:05+02:00,1789978925,parallel,build,03_rat,03_rat,bcm27xx-bcm2710,489,
1789913904-1669380,2026-09-21T10:22:53+02:00,1789978973,parallel,build,04_hld-key,04_hld,x86-64,563,
1789913904-1669380,2026-09-21T10:23:13+02:00,1789978993,parallel,build,13_dusfl-key,13_dusfl,lantiq-xrx200,504,
1789913904-1669380,2026-09-21T10:25:10+02:00,1789979110,parallel,build,06_han-key,06_han,mediatek-mt7622,487,
1789913904-1669380,2026-09-21T10:28:28+02:00,1789979308,parallel,build,40_sim,40_sim,ath79-generic,728,
1789913904-1669380,2026-09-21T10:29:45+02:00,1789979385,parallel,build,12_dusuk-key,12_dusuk,ath79-nand,563,
1789913904-1669380,2026-09-21T10:30:07+02:00,1789979407,parallel,build,01_vel,01_vel,ipq40xx-mikrotik,589,
1789913904-1669380,2026-09-21T10:30:51+02:00,1789979451,parallel,build,04_hld-key,04_hld,bcm27xx-bcm2710,494,
1789913904-1669380,2026-09-21T10:31:24+02:00,1789979484,parallel,build,03_rat-key,03_rat,ramips-mt7621,596,
1789913904-1669380,2026-09-21T10:31:36+02:00,1789979496,parallel,build,13_dusfl,13_dusfl,lantiq-xrx200,476,
1789913904-1669380,2026-09-21T10:32:40+02:00,1789979560,parallel,build,04_hld,04_hld,x86-64,558,
1789913904-1669380,2026-09-21T10:33:10+02:00,1789979590,parallel,build,06_han,06_han,mediatek-mt7622,456,
1789913904-1669380,2026-09-21T10:36:16+02:00,1789979776,parallel,build,12_dusuk,12_dusuk,ath79-nand,382,
1789913904-1669380,2026-09-21T10:37:10+02:00,1789979830,parallel,build,02_met-key,02_met,ipq40xx-mikrotik,419,
1789913904-1669380,2026-09-21T10:37:37+02:00,1789979857,parallel,build,04_hld,04_hld,bcm27xx-bcm2710,392,
1789913904-1669380,2026-09-21T10:38:52+02:00,1789979932,parallel,build,12_dusuk-key,12_dusuk,lantiq-xrx200,403,
1789913904-1669380,2026-09-21T10:39:32+02:00,1789979972,parallel,build,41_sis-key,41_sis,ath79-generic,624,
1789913904-1669380,2026-09-21T10:40:50+02:00,1789980050,parallel,build,03_rat,03_rat,ramips-mt7621,525,
1789913904-1669380,2026-09-21T10:41:31+02:00,1789980091,parallel,build,07_erk-key,07_erk,mediatek-mt7622,496,
1789913904-1669380,2026-09-21T10:41:56+02:00,1789980116,parallel,build,06_han-key,06_han,x86-64,549,
1789913904-1669380,2026-09-21T10:44:38+02:00,1789980278,parallel,build,01_vel-key,01_vel,ath79-nand,492,
1789913904-1669380,2026-09-21T10:45:48+02:00,1789980348,parallel,build,06_han-key,06_han,bcm27xx-bcm2710,469,
1789913904-1669380,2026-09-21T10:46:25+02:00,1789980385,parallel,build,02_met,02_met,ipq40xx-mikrotik,530,
1789913904-1669380,2026-09-21T10:46:59+02:00,1789980419,parallel,build,12_dusuk,12_dusuk,lantiq-xrx200,457,
1789913904-1669380,2026-09-21T10:48:20+02:00,1789980500,parallel,build,07_erk,07_erk,mediatek-mt7622,409,
1789913904-1669380,2026-09-21T10:49:44+02:00,1789980584,parallel,build,04_hld-key,04_hld,ramips-mt7621,494,
1789913904-1669380,2026-09-21T10:50:05+02:00,1789980605,parallel,build,06_han,06_han,x86-64,484,
1789913904-1669380,2026-09-21T10:50:24+02:00,1789980624,parallel,build,41_sis,41_sis,ath79-generic,633,
1789913904-1669380,2026-09-21T10:52:27+02:00,1789980747,parallel,build,01_vel,01_vel,ath79-nand,440,
1789913904-1669380,2026-09-21T10:53:28+02:00,1789980808,parallel,build,06_han,06_han,bcm27xx-bcm2710,449,
1789913904-1669380,2026-09-21T10:54:08+02:00,1789980848,parallel,build,01_vel-key,01_vel,lantiq-xrx200,424,
1789913904-1669380,2026-09-21T10:54:59+02:00,1789980899,parallel,build,03_rat-key,03_rat,ipq40xx-mikrotik,490,
1789913904-1669380,2026-09-21T10:55:10+02:00,1789980910,parallel,build,08_hlg-key,08_hlg,mediatek-mt7622,401,
1789913904-1669380,2026-09-21T10:58:33+02:00,1789981113,parallel,build,04_hld,04_hld,ramips-mt7621,493,
1789913904-1669380,2026-09-21T10:59:33+02:00,1789981173,parallel,build,07_erk-key,07_erk,x86-64,524,
1789913904-1669380,2026-09-21T11:00:32+02:00,1789981232,parallel,build,02_met-key,02_met,ath79-nand,452,
1789913904-1669380,2026-09-21T11:01:27+02:00,1789981287,parallel,build,01_vel,01_vel,lantiq-xrx200,419,
1789913904-1669380,2026-09-21T11:01:33+02:00,1789981293,parallel,build,07_erk-key,07_erk,bcm27xx-bcm2710,476,
1789913904-1669380,2026-09-21T11:01:56+02:00,1789981316,parallel,build,42_siwil-key,42_siwil,ath79-generic,668,
1789913904-1669380,2026-09-21T11:02:35+02:00,1789981355,parallel,build,08_hlg,08_hlg,mediatek-mt7622,441,
1789913904-1669380,2026-09-21T11:03:10+02:00,1789981390,parallel,build,03_rat,03_rat,ipq40xx-mikrotik,487,
1789913904-1669380,2026-09-21T11:06:40+02:00,1789981600,parallel,build,06_han-key,06_han,ramips-mt7621,446,
1789913904-1669380,2026-09-21T11:06:45+02:00,1789981605,parallel,build,07_erk,07_erk,x86-64,425,
1789913904-1669380,2026-09-21T11:08:09+02:00,1789981689,parallel,build,02_met,02_met,ath79-nand,429,
1789913904-1669380,2026-09-21T11:08:50+02:00,1789981730,parallel,build,02_met-key,02_met,lantiq-xrx200,422,
1789913904-1669380,2026-09-21T11:09:29+02:00,1789981769,parallel,build,07_erk,07_erk,bcm27xx-bcm2710,461,
1789913904-1669380,2026-09-21T11:09:43+02:00,1789981783,parallel,build,09_lgf-key,09_lgf,mediatek-mt7622,426,
1789913904-1669380,2026-09-21T11:11:11+02:00,1789981871,parallel,build,04_hld-key,04_hld,ipq40xx-mikrotik,479,
1789913904-1669380,2026-09-21T11:12:40+02:00,1789981960,parallel,build,42_siwil,42_siwil,ath79-generic,609,
1789913904-1669380,2026-09-21T11:15:54+02:00,1789982154,parallel,build,03_rat-key,03_rat,ath79-nand,434,
1789913904-1669380,2026-09-21T11:16:27+02:00,1789982187,parallel,build,08_hlg-key,08_hlg,x86-64,530,
1789913904-1669380,2026-09-21T11:16:38+02:00,1789982198,parallel,build,02_met,02_met,lantiq-xrx200,445,
1789913904-1669380,2026-09-21T11:16:43+02:00,1789982203,parallel,build,06_han,06_han,ramips-mt7621,546,
1789913904-1669380,2026-09-21T11:17:37+02:00,1789982257,parallel,build,09_lgf,09_lgf,mediatek-mt7622,469,
1789913904-1669380,2026-09-21T11:17:57+02:00,1789982277,parallel,build,08_hlg-key,08_hlg,bcm27xx-bcm2710,501,
1789913904-1669380,2026-09-21T11:20:44+02:00,1789982444,parallel,build,04_hld,04_hld,ipq40xx-mikrotik,553,
1789913904-1669380,2026-09-21T11:25:35+02:00,1789982735,parallel,build,43_bggl-key,43_bggl,ath79-generic,740,
1789913904-1669380,2026-09-21T11:25:49+02:00,1789982749,parallel,build,03_rat-key,03_rat,lantiq-xrx200,502,
1789913904-1669380,2026-09-21T11:25:58+02:00,1789982758,parallel,build,03_rat,03_rat,ath79-nand,511,
1789913904-1669380,2026-09-21T11:26:01+02:00,1789982761,parallel,build,11_lvr-key,11_lvr,mediatek-mt7622,502,
1789913904-1669380,2026-09-21T11:27:01+02:00,1789982821,parallel,build,08_hlg,08_hlg,bcm27xx-bcm2710,541,
1789913904-1669380,2026-09-21T11:27:40+02:00,1789982860,parallel,build,08_hlg,08_hlg,x86-64,613,
1789913904-1669380,2026-09-21T11:27:55+02:00,1789982875,parallel,build,07_erk-key,07_erk,ramips-mt7621,627,
1789913904-1669380,2026-09-21T11:29:49+02:00,1789982989,parallel,build,06_han-key,06_han,ipq40xx-mikrotik,540,
1789913904-1669380,2026-09-21T11:33:10+02:00,1789983190,parallel,build,11_lvr,11_lvr,mediatek-mt7622,401,
1789913904-1669380,2026-09-21T11:33:24+02:00,1789983204,parallel,build,03_rat,03_rat,lantiq-xrx200,414,
1789913904-1669380,2026-09-21T11:33:53+02:00,1789983233,parallel,build,04_hld-key,04_hld,ath79-nand,444,
1789913904-1669380,2026-09-21T11:34:37+02:00,1789983277,parallel,build,09_lgf-key,09_lgf,bcm27xx-bcm2710,427,
1789913904-1669380,2026-09-21T11:35:52+02:00,1789983352,parallel,build,09_lgf-key,09_lgf,x86-64,489,
1789913904-1669380,2026-09-21T11:37:18+02:00,1789983438,parallel,build,43_bggl,43_bggl,ath79-generic,654,
1789913904-1669380,2026-09-21T11:37:37+02:00,1789983457,parallel,build,07_erk,07_erk,ramips-mt7621,557,
1789913904-1669380,2026-09-21T11:38:46+02:00,1789983526,parallel,build,06_han,06_han,ipq40xx-mikrotik,532,
1789913904-1669380,2026-09-21T11:41:11+02:00,1789983671,parallel,build,14_bar-key,14_bar,mediatek-mt7622,469,
1789913904-1669380,2026-09-21T11:41:40+02:00,1789983700,parallel,build,04_hld-key,04_hld,lantiq-xrx200,467,
1789913904-1669380,2026-09-21T11:42:04+02:00,1789983724,parallel,build,04_hld,04_hld,ath79-nand,487,
1789913904-1669380,2026-09-21T11:42:47+02:00,1789983767,parallel,build,09_lgf,09_lgf,bcm27xx-bcm2710,482,
1789913904-1669380,2026-09-21T11:45:32+02:00,1789983932,parallel,build,09_lgf,09_lgf,x86-64,574,
1789913904-1669380,2026-09-21T11:47:20+02:00,1789984040,parallel,build,08_hlg-key,08_hlg,ramips-mt7621,578,
1789913904-1669380,2026-09-21T11:48:08+02:00,1789984088,parallel,build,07_erk-key,07_erk,ipq40xx-mikrotik,530,
1789913904-1669380,2026-09-21T11:49:00+02:00,1789984140,parallel,build,44_llng-key,44_llng,ath79-generic,689,
1789913904-1669380,2026-09-21T11:49:11+02:00,1789984151,parallel,build,14_bar,14_bar,mediatek-mt7622,454,
1789913904-1669380,2026-09-21T11:49:42+02:00,1789984182,parallel,build,04_hld,04_hld,lantiq-xrx200,461,
1789913904-1669380,2026-09-21T11:50:10+02:00,1789984210,parallel,build,06_han-key,06_han,ath79-nand,481,
1789913904-1669380,2026-09-21T11:50:36+02:00,1789984236,parallel,build,11_lvr-key,11_lvr,bcm27xx-bcm2710,445,
1789913904-1669380,2026-09-21T11:53:11+02:00,1789984391,parallel,build,11_lvr-key,11_lvr,x86-64,445,
